,證券代號,100張以下人數,100張以下比例,101-200張人數,101-200張比例,201-400張人數,201-400張比例,401-800張人數,401-800張比例,801-1000張人數,801-1000張比例,1000張以上人數,1000張以上比例
2653,8172,381,99.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2654,8176,23591,43.99999999999999,34,6.9,22,8.19,8,5.79,6,7.68,8,27.37
2655,8179,3387,11.129999999999999,77,3.69,56,5.15,30,5.48,5,1.48,20,72.98
2656,8182,8021,26.589999999999996,19,2.58,11,3.0,6,2.86,0,0.0,8,64.91
2657,8183,27650,39.13,31,4.16,12,2.59,11,4.81,0,0.0,10,49.24
2658,8197,608,9.34,19,4.49,3,1.19,2,1.53,0,0.0,2,83.38
2659,8201,14106,36.56,20,4.2,6,2.8,8,7.65,2,2.82,4,45.88
2660,8204,4,99.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2661,8210,7683,23.299999999999997,48,5.44,13,2.8,12,5.34,2,1.61,16,61.43
2662,8213,37738,41.59,135,7.03,73,7.62,37,7.379999999999999,8,2.73,36,33.59
2663,8215,44585,38.84,81,3.54,35,2.99,14,2.33,4,1.16,13,51.09
2664,8218,104,75.47,1,7.75,1,16.74,0,0.0,0,0.0,0,0.0
2665,8219,3,99.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2666,8221,2,99.99000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2667,8222,23816,47.769999999999996,34,6.77,12,4.98,7,5.54,0,0.0,8,34.86
2668,8225,396,15.159999999999998,8,5.44,2,2.08,2,6.63,0,0.0,2,70.64
2669,8227,3738,46.339999999999996,17,6.95,4,3.76,1,1.41,0,0.0,5,41.48
2670,8234,7557,27.26,46,4.39,23,4.37,23,9.01,6,3.65,19,51.25
2671,8240,11904,30.499999999999996,38,5.4,20,5.08,11,5.65,2,1.71,13,51.59
2672,8249,29628,22.22,28,2.79,12,2.3,6,2.5599999999999996,0,0.0,11,70.06
2673,8255,19539,33.67,38,6.16,17,5.43,12,6.56,2,1.97,11,46.14
2674,8259,17,99.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2675,8261,40248,65.12,21,3.93,10,3.44,12,8.09,2,2.11,5,17.22
2676,8264,509,84.63000000000001,3,15.31,0,0.0,0,0.0,0,0.0,0,0.0
2677,8271,37681,64.47,43,5.72,18,5.29,6,2.98,1,0.89,6,20.58
2678,8276,122,37.21000000000001,2,7.43,1,7.46,1,14.36,0,0.0,1,33.46
2679,8277,26918,67.31,51,7.53,10,2.55,5,3.3200000000000003,3,2.99,3,16.2
2680,8279,1870,25.66,11,6.26,6,5.98,2,4.86,0,0.0,3,57.16
2681,8281,403,16.16,35,15.4,24,21.4,12,19.34,2,5.18,3,22.45
2682,8284,2032,17.11,22,6.67,26,15.28,13,16.53,9,17.53,6,26.81
2683,8286,158,99.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2684,8287,24740,58.11,121,11.54,43,7.99,22,7.9399999999999995,2,1.24,11,13.09
2685,8289,6744,40.00000000000001,35,6.67,17,6.04,9,6.83,2,2.62,7,37.77
2686,8291,904,13.39,20,6.16,3,2.1,3,3.19,1,2.06,6,73.03
2687,8297,177,5.09,0,0.0,1,1.9,0,0.0,0,0.0,1,92.95
2688,8298,150,7.3,4,2.26,2,2.14,1,1.63,0,0.0,2,86.6
2689,8299,40453,38.78,64,4.63,53,7.85,32,9.45,4,1.82,29,37.4
2690,8307,30,0.27,0,0.0,1,0.24,2,0.82,1,0.67,3,97.93
2691,8325,220,93.57,1,6.37,0,0.0,0,0.0,0,0.0,0,0.0
2692,8329,3904,7.6,19,0.96,19,1.78,9,1.76,8,2.57,21,85.26
2693,8341,13529,23.43,43,6.03,20,5.25,14,7.34,5,4.04,14,53.84
2694,8342,1309,18.86,13,4.9,11,8.24,5,8.11,1,2.93,7,56.88
2695,8349,5117,19.84,41,4.62,17,3.97,12,5.57,1,0.67,15,65.26
2696,8349A,1813,59.93,11,14.95,2,5.96,4,19.1,0,0.0,0,0.0
2697,8351,1031,15.4,12,4.74,12,8.83,2,3.1399999999999997,0,0.0,3,67.8
2698,8354,3220,16.21,27,4.91,22,7.63,16,11.4,4,4.51,14,55.25
2699,8358,43535,46.02999999999999,72,4.14,37,4.22,26,5.94,5,1.82,25,37.77
2700,8359,4144,13.36,22,2.4,5,0.98,6,2.42,1,0.66,16,80.13
2701,8361,8,99.97999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2702,8367,4280,20.540000000000003,17,3.08,20,6.88,11,7.1000000000000005,1,1.08,14,61.24
2703,8374,4427,14.48,14,1.74,14,3.55,9,4.03,3,2.3,9,73.83
2704,8375,106,18.52,3,4.31,0,0.0,3,24.509999999999998,1,12.23,2,40.34
2705,8380,888,70.59,3,6.9,2,6.54,2,15.899999999999999,0,0.0,0,0.0
2706,8382,10391,22.73,128,6.39,56,5.35,32,6.36,10,3.16,42,55.93
2707,8383,30288,50.970000000000006,38,4.47,22,5.49,7,3.27,0,0.0,10,35.75
2708,8390,14160,46.10000000000001,41,4.82,14,3.63,10,4.57,1,0.67,9,40.12
2709,8393,24,99.99000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2710,8401,11555,26.11,27,5.96,15,6.32,15,14.06,4,6.01,11,41.46
2711,8403,18706,52.040000000000006,42,4.75,23,5.29,14,7.0,1,0.71,6,30.13
2712,8404,13560,12.89,84,3.78,46,3.89,27,4.800000000000001,5,1.46,23,73.11
2713,8406,5194,21.650000000000002,36,5.38,17,4.73,6,3.5700000000000003,4,3.7,11,60.89
2714,8409,14318,38.53,12,5.3,14,13.3,5,7.97,2,5.8,4,29.04
2715,8410,2274,31.500000000000004,19,6.98,3,2.03,3,4.5,0,0.0,8,54.9
2716,8411,8638,13.77,47,3.85,27,4.19,10,3.31,3,1.62,15,73.17
2717,8415,17801,7.9399999999999995,103,1.4,60,1.6,47,2.54,13,1.12,79,85.33
2718,8416,1998,17.880000000000003,6,2.74,2,1.81,2,4.43,0,0.0,6,73.06
2719,8418,873,5.120000000000001,10,1.67,6,2.3,3,2.14,1,1.03,7,87.68
2720,8419,1376,39.449999999999996,7,3.17,4,4.51,7,12.669999999999998,0,0.0,4,40.13
2721,8420,1039,13.5,11,3.28,7,3.79,4,5.0,1,1.88,3,72.47
2722,8421,7126,31.480000000000004,26,6.76,12,5.72,12,11.58,2,3.06,7,41.32
2723,8422,16900,34.67,39,5.24,25,6.48,15,7.529999999999999,2,1.75,13,44.26
2724,8423,2369,15.399999999999997,11,7.16,3,2.99,6,14.7,0,0.0,6,59.67
2725,8424,2763,29.150000000000002,12,5.08,5,3.6,4,6.8100000000000005,2,4.58,3,50.7
2726,8426,1902,16.2,14,3.64,5,2.72,3,3.7300000000000004,0,0.0,4,73.64
2727,8427,621,5.42,12,1.62,6,1.6,1,0.54,0,0.0,12,90.75
2728,8429,20520,50.11,75,5.37,35,4.97,12,3.43,0,0.0,9,36.04
2729,8431,5970,47.669999999999995,17,5.62,12,7.31,8,10.11,3,6.11,5,23.12
2730,8432,3403,30.669999999999998,13,4.42,7,5.16,1,1.12,1,2.09,1,56.47
2731,8433,2364,22.189999999999998,14,3.72,3,1.45,1,0.84,2,3.37,11,68.36
2732,8435,4753,45.379999999999995,12,4.83,13,11.58,11,20.3,0,0.0,3,17.82
2733,8436,23319,41.37,53,6.2,34,7.89,13,5.95,4,3.05,16,35.47
2734,8437,6844,25.32,13,4.0,18,10.4,11,12.51,2,3.61,10,44.08
2735,8438,280,3.48,1,0.19,0,0.0,0,0.0,1,1.46,13,94.82
2736,8440,3292,27.77,11,4.26,4,2.53,3,4.6,2,4.89,6,55.87
2737,8442,679,7.180000000000001,16,3.52,19,9.71,6,5.71,1,1.5,12,72.32
2738,8443,20753,24.77,15,2.8,9,4.1,4,2.78,3,3.91,13,61.57
2739,8444,859,7.619999999999999,26,4.07,16,5.28,10,6.07,0,0.0,8,76.89
2740,8446,5880,35.38,20,4.84,7,3.56,6,7.01,0,0.0,7,49.15
2741,8450,7933,32.26,7,2.08,2,1.09,3,2.88,2,3.41,12,58.2
2742,8454,21224,9.15,43,3.26,31,4.76,22,6.17,0,0.0,10,76.58
2743,8455,385,7.05,4,2.28,1,0.81,1,2.04,0,0.0,2,87.77
2744,8458,535,25.869999999999997,5,7.19,4,12.02,1,3.72,1,8.16,3,42.97
2745,8462,9758,28.04,16,2.82,7,2.75,5,3.8,2,2.4,12,60.14
2746,8463,3076,11.09,24,2.23,10,1.81,9,3.4699999999999998,1,0.53,14,80.8
2747,8464,2266,6.01,64,2.97,57,5.24,46,8.7,9,2.7,39,74.29
2748,8465,182,6.49,9,6.09,4,5.59,9,23.41,0,0.0,6,58.37
2749,8466,1300,12.61,11,2.28,9,4.18,16,12.899999999999999,2,2.64,8,65.34
2750,8467,863,7.53,9,2.46,5,2.76,14,15.32,3,5.37,14,66.49
2751,8472,980,13.69,8,6.59,7,11.4,2,6.630000000000001,0,0.0,2,61.62
2752,8473,8417,18.93,25,2.28,12,2.56,6,2.11,2,1.24,6,72.81
2753,8475,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2754,8476,3543,23.5,23,4.19,14,5.91,3,2.75,0,0.0,13,63.59
2755,8477,8542,27.400000000000002,16,7.58,6,4.51,7,12.76,2,5.61,8,42.07
2756,8478,3143,9.399999999999999,15,2.55,7,2.22,6,3.31,0,0.0,7,82.46
2757,8479,259,16.7,6,6.42,8,15.3,4,14.690000000000001,1,5.45,2,41.37
2758,8480,937,8.52,4,1.29,3,1.92,4,5.970000000000001,1,2.3,6,79.92
2759,8481,1549,11.6,44,9.52,23,9.38,11,8.77,3,3.97,11,56.69
2760,8482,1135,3.630000000000001,6,0.67,2,0.46,1,0.45,2,1.65,13,93.08
2761,8485,60,0.7300000000000001,1,2.25,2,7.13,3,27.11,0,0.0,3,62.75
2762,8487,362,12.020000000000001,13,9.64,9,12.26,5,14.41,1,4.1,5,47.49
2763,8488,641,7.660000000000001,13,2.88,5,2.01,7,6.25,1,1.35,3,79.76
2764,8489,7780,52.61,20,6.87,7,5.46,4,6.4,1,2.2,5,26.39
2765,8490,1390,17.09,14,4.13,15,10.06,17,21.0,5,9.95,8,37.7
2766,8491,1323,35.19,28,14.17,15,14.44,8,15.19,2,6.67,2,14.27
2767,8492,137,6.56,7,4.82,0,0.0,1,2.55,1,4.62,9,81.4
2768,8495,941,28.28,18,7.72,6,5.23,5,8.42,1,2.89,4,47.38
2769,8496,273,7.510000000000002,3,1.26,5,4.78,2,2.72,0,0.0,10,83.66
2770,8499,2374,18.01,7,2.03,4,2.2,3,3.66,1,1.92,7,72.1
2771,8707,6791,75.97,3,14.24,1,9.74,0,0.0,0,0.0,0,0.0
2772,8708,21244,43.46000000000001,93,6.52,45,6.19,15,3.92,8,3.55,11,36.28
2773,8710,6876,51.00999999999999,98,11.33,33,7.34,12,5.67,6,4.53,12,20.04
2774,8712,6336,11.239999999999998,316,6.39,179,6.48,118,7.96,40,4.64,116,63.21
2775,8718,18658,53.00000000000001,47,7.04,21,5.93,7,3.8600000000000003,4,3.56,9,26.54
2776,8719,6654,8.120000000000001,129,3.11,53,2.33,61,5.48,13,1.89,64,79.02
2777,8720,8786,34.690000000000005,31,5.08,12,3.63,13,8.15,3,2.92,6,45.45
2778,8721,2299,85.01,2,7.32,1,7.62,0,0.0,0,0.0,0,0.0
2779,8722,5933,29.17,17,4.61,8,4.13,4,4.0600000000000005,1,1.72,10,56.26
2780,8723,23850,37.91,45,6.1,23,6.22,13,6.720000000000001,2,1.77,15,41.19
2781,8724,8691,51.44,3,1.77,4,5.67,2,5.609999999999999,1,4.47,4,30.92
2782,8725,12677,53.36000000000001,60,7.66,30,7.69,12,5.93,2,1.47,9,23.81
2783,8905,10896,19.86,27,3.26,12,2.88,7,3.17,2,1.51,14,69.26
2784,8906,1751,12.21,7,3.18,6,4.4,6,9.91,1,2.52,12,67.71
2785,8908,5652,6.210000000000001,37,2.2,20,2.63,5,1.49,2,0.8,26,86.57
2786,8916,18206,27.0,39,4.69,28,5.73,9,3.61,4,2.81,26,56.07
2787,8916A,1339,40.96,9,6.62,4,6.85,4,11.88,0,0.0,2,33.63
2788,8917,1284,6.529999999999999,65,5.84,31,5.72,36,13.55,6,3.47,22,64.82
2789,8921,1232,6.109999999999999,11,3.54,11,6.64,12,14.739999999999998,5,9.68,6,59.22
2790,8923,5701,9.450000000000001,7,3.92,6,5.82,2,3.11,1,3.08,6,74.55
2791,8924,12929,42.96,43,7.49,17,5.4,16,10.649999999999999,2,2.13,8,31.29
2792,8925,19395,37.66,289,11.46,137,10.62,65,9.85,16,3.93,43,26.4
2793,8926,38573,31.630000000000003,216,4.97,75,3.55,43,4.07,10,1.58,50,54.12
2794,8927,12481,9.049999999999999,59,3.27,39,4.58,27,6.27,10,3.54,30,73.2
2795,8928,3880,36.72,26,7.0,18,10.01,5,4.7700000000000005,2,3.5,3,37.94
2796,8929,10206,41.1,23,6.42,7,4.24,4,4.7,1,1.65,6,41.81
2797,8930,5783,29.050000000000004,17,2.92,10,3.46,12,8.15,2,2.33,14,54.02
2798,8931,23313,11.969999999999999,24,2.67,23,5.26,11,4.640000000000001,2,1.5,4,73.89
2799,8932,1199,14.55,38,9.93,18,8.03,9,8.19,2,3.05,16,56.19
2800,8933,31164,37.58,146,6.87,59,5.19,19,3.62,3,0.81,8,45.84
2801,8934,516,2.3499999999999996,3,6.9,1,3.53,0,0.0,0,0.0,1,87.18
2802,8935,13481,40.53,54,8.81,37,12.08,16,10.58,5,4.99,10,22.94
2803,8936,40234,44.24999999999999,121,6.74,43,4.9,26,5.65,6,2.26,28,36.13
2804,8937,2292,21.16,31,5.78,17,5.75,8,6.609999999999999,5,6.04,10,54.59
2805,8938,9008,23.839999999999996,57,6.06,24,4.88,21,8.690000000000001,7,4.82,31,51.62
2806,8940,10114,23.67,11,2.13,10,4.38,2,1.75,2,2.65,18,65.34
2807,8941,2205,17.509999999999998,3,1.39,5,4.33,6,11.75,1,2.8,4,62.16
2808,8942,10258,29.570000000000004,56,4.76,45,7.85,16,5.42,8,4.37,31,47.94
2809,8945,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2810,8977,12,0.0,0,0.0,6,3.8,2,2.49,0,0.0,5,93.69
2811,8996,14049,33.66,50,7.99,41,13.04,21,14.2,6,6.03,10,25.0
2812,9103,30975,78.09,124,8.33,44,5.97,13,3.38,2,0.91,5,3.33
2813,910322,3298,50.15,7,4.52,5,7.26,1,2.35,0,0.0,5,35.67
2814,9105,56736,54.00999999999999,824,12.31,354,10.7,122,7.109999999999999,24,2.36,52,13.44
2815,910861,3253,36.730000000000004,21,7.75,9,5.99,7,10.89,1,2.64,6,35.94
2816,9110,3475,60.7,41,10.86,22,12.04,4,3.87,1,1.47,2,10.98
2817,911608,2784,58.529999999999994,44,18.43,12,9.12,3,5.21,1,2.77,1,5.87
2818,911611,2988,38.34,80,12.87,21,7.38,13,9.42,3,3.07,11,28.83
2819,911613,1425,75.03999999999999,13,15.99,4,8.91,0,0.0,0,0.0,0,0.0
2820,911616,6157,34.59,72,9.08,26,6.13,27,13.120000000000001,7,5.6,10,31.4
2821,911622,3030,67.76,15,6.79,10,9.12,5,8.71,1,3.09,1,4.46
2822,911868,7855,56.39999999999999,117,12.56,47,9.2,20,7.63,3,2.07,8,12.08
2823,912000,8492,56.129999999999995,112,12.53,54,11.92,17,7.359999999999999,7,4.68,6,7.3
2824,9136,6791,39.26,131,11.69,37,6.29,29,10.75,4,2.29,18,29.63
2825,916665,369,99.94999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2826,9188,3763,43.25,55,9.42,27,9.4,15,9.88,4,4.39,9,23.59
2827,9801,86137,27.98,56,1.96,26,1.71,15,2.09,5,1.18,20,64.99
2828,9802,5692,14.370000000000001,45,3.56,37,5.77,27,8.23,6,2.9,31,65.09
2829,9902,29503,38.629999999999995,59,8.22,31,8.95,13,6.93,3,2.7,8,34.49
2830,9904,88181,13.879999999999999,443,2.13,261,2.58,139,2.6399999999999997,36,1.11,248,77.6
2831,9905,17771,17.270000000000003,37,1.64,23,2.1,9,1.5899999999999999,0,0.0,34,77.33
2832,9906,5524,12.87,20,3.41,19,6.35,12,6.989999999999999,0,0.0,8,70.33
2833,9907,58168,17.619999999999997,352,3.18,181,3.21,87,3.11,18,1.04,66,71.74
2834,9908,15171,11.219999999999999,101,2.75,49,2.81,32,3.48,16,2.72,66,76.93
2835,9910,10507,3.67,97,1.55,69,2.18,50,3.19,6,0.57,80,88.76
2836,9911,26409,17.470000000000002,32,1.88,21,2.74,18,4.74,5,2.02,33,71.08
2837,9912,30173,38.260000000000005,28,6.53,7,3.11,7,7.289999999999999,2,3.28,7,41.45
2838,9914,22409,6.859999999999999,79,3.82,56,5.35,30,5.22,16,4.82,54,73.83
2839,9917,28079,11.030000000000001,67,2.03,48,2.89,38,4.57,8,1.56,56,77.83
2840,9918,14654,6.79,45,3.63,39,5.96,21,6.29,5,2.43,22,74.82
2841,9919,51888,49.03000000000001,32,2.19,14,1.96,7,1.85,1,0.43,19,44.49
2842,9921,8552,7.3500000000000005,112,4.17,73,5.52,70,10.440000000000001,12,2.86,77,69.59
2843,9922,10554,21.25,72,4.63,38,4.99,26,6.66,9,3.86,26,58.53
2844,9924,14150,29.519999999999996,36,2.7,17,2.37,22,7.42,2,0.98,30,56.93
2845,9925,19448,20.35,109,3.88,48,3.55,25,3.75,6,1.41,52,66.99
2846,9926,4024,6.71,44,3.49,28,4.75,21,6.880000000000001,3,1.44,23,76.65
2847,9927,13136,31.169999999999998,70,5.92,29,5.0,20,6.93,1,0.55,11,50.36
2848,9928,8928,8.34,21,1.92,9,1.78,11,4.16,1,0.55,16,83.17
2849,9929,4471,10.95,23,3.11,24,6.33,9,5.52,2,1.86,9,72.14
2850,9930,13251,20.04,45,2.54,9,0.95,5,0.97,0,0.0,11,75.44
2851,9931,7351,11.66,37,4.54,17,4.16,8,3.4499999999999997,4,3.22,18,72.88
2852,9933,34532,24.400000000000002,228,4.21,99,3.58,45,3.19,15,1.77,66,62.77
2853,9934,12446,19.6,100,3.91,50,4.01,40,6.0,3,0.72,40,65.67
2854,9935,21522,26.86,84,7.06,43,6.98,25,8.35,10,5.37,19,45.3
2855,9936,11799,53.71,72,9.6,31,8.34,12,6.17,3,2.57,7,19.53
2856,9937,12254,6.16,40,1.95,38,3.48,29,5.22,6,1.73,37,81.39
2857,9938,25690,13.85,72,3.29,43,4.07,32,6.359999999999999,1,0.33,59,72.04
2858,9939,20240,25.409999999999997,96,4.72,53,5.24,48,9.379999999999999,12,3.71,46,51.46
2859,9940,16590,11.690000000000001,147,2.77,69,2.55,35,2.63,6,0.71,25,79.58
2860,9941,21361,21.54,94,3.29,29,2.14,21,2.99,4,0.94,24,69.03
2861,9941A,5018,11.930000000000001,10,1.43,6,1.88,10,5.880000000000001,2,1.8,9,77.01
2862,9942,7296,31.72,45,7.79,23,7.7,8,5.79,5,5.08,15,41.84
2863,9943,14276,25.88,9,0.75,6,1.31,5,1.96,1,0.63,11,69.39
2864,9944,8106,11.810000000000002,20,2.45,20,5.12,20,9.6,3,2.52,20,68.43
2865,9945,95257,24.939999999999998,616,4.02,270,3.46,117,3.02,25,1.08,134,63.43
2866,9946,11482,12.43,71,3.11,40,3.46,19,3.2,4,1.13,29,76.6
2867,9947,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0
2868,9948,74,99.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2869,9949,11126,24.479999999999997,17,5.17,10,6.28,8,9.55,1,2.05,9,52.4
2870,9950,1804,7.22,28,2.68,15,2.79,9,3.08,0,0.0,19,84.17
2871,9951,8833,39.44,19,3.67,15,5.81,11,9.4,4,4.81,10,36.81
2872,9952,37,43.2,1,5.91,0,0.0,0,0.0,1,50.84,0,0.0
2873,9953,540,73.77000000000001,2,5.0,3,21.17,0,0.0,0,0.0,0,0.0
2874,9955,12893,29.559999999999995,27,3.61,12,3.23,2,1.43,2,1.71,10,60.39
2875,9956,49,99.96000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2876,9957,20537,4.59,114,0.59,46,0.5,25,0.54,2,0.06,48,93.66
2877,9958,22181,31.689999999999998,72,4.37,37,4.27,27,6.77,4,1.48,32,51.33
2878,9959,23,99.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2879,9960,8193,13.54,6,2.36,8,6.12,10,17.35,2,5.47,8,55.1
2880,9961,306,3.8400000000000003,6,1.23,4,1.61,1,1.09,4,5.23,13,86.93
2881,9962,9968,53.13,37,6.1,15,4.87,8,5.18,0,0.0,12,30.65
2882,9963,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2883,9965,89,99.96000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2884,Y5810A,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2885,YCH1AA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2886,YCJ1AA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2887,YDH6AF,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2888,YDP7AA,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0
2889,YDT3AA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2890,YEK9AA,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
2891,YEL2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2892,YEL5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2893,YEL9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2894,YEN5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2895,YEP8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2896,YEP8AA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2897,YEP8AB,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2898,YEP8AC,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2899,YEQ5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2900,YEQ6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2901,YEQ7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2902,YEQ8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2903,YEQ9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2904,YER1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2905,YER3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2906,YER6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2907,YES4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2908,YES7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2909,YES7AA,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0
2910,YES8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2911,YET2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2912,YET5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2913,YET6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2914,YET7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2915,YEU2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2916,YEU2AA,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0
2917,YEU4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2918,YEU5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0
2919,YEU7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2920,YEU8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2921,YEV2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2922,YEV3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2923,YEV6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2924,YEV7,5,0.7999999999999999,0,0.0,0,0.0,0,0.0,0,0.0,2,99.18
2925,YEV8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2926,YEV9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2927,YFA7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2928,YFA8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2929,YFB3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2930,YFB4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2931,YFB9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2932,YFC1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2933,YFC4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2934,YFC5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2935,YFC9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2936,YFD4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0
2937,YFD5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2938,YFE2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2939,YFE9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2940,YFF2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2941,YFF3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2942,YFF6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2943,YFF7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2944,YFG5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2945,YFG6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2946,YFG9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2947,YFH4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2948,YFH6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2949,YFH7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2950,YFJ1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2951,YFJ2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2952,YFK1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2953,YFK2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2954,YFK4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2955,YFK5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2956,YFK8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2957,YFL5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2958,YFL5AA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2959,YFL7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2960,YFL9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
