,證券代號,100張以下人數,100張以下比例,101-200張人數,101-200張比例,201-400張人數,201-400張比例,401-800張人數,401-800張比例,801-1000張人數,801-1000張比例,1000張以上人數,1000張以上比例
1780,5267,487,18.96,14,8.41,10,10.37,8,15.96,0,0.0,5,46.22
1781,5269,5040,16.48,24,5.1,13,5.54,11,9.18,0,0.0,6,63.65
1782,5271,776,14.22,21,5.55,5,2.95,6,8.01,1,1.7,7,67.51
1783,5272,22825,50.769999999999996,31,8.16,15,7.47,8,8.459999999999999,1,1.64,6,23.42
1784,5274,1724,32.0,32,12.75,14,12.03,8,13.75,3,7.78,3,21.58
1785,5275,121,28.46,15,22.21,7,18.8,5,21.77,1,8.69,0,0.0
1786,5276,679,7.349999999999999,3,1.01,2,1.49,4,4.81,0,0.0,3,85.29
1787,5277,1032,14.579999999999998,20,4.1,11,4.65,5,3.99,2,2.62,12,69.98
1788,5278,1322,30.639999999999997,15,14.72,10,20.67,3,11.100000000000001,0,0.0,2,22.8
1789,5279,12,0.04,3,1.93,3,3.47,0,0.0,1,2.66,2,91.86
1790,5281,1342,20.54,12,4.43,8,6.22,5,6.69,3,7.01,6,55.04
1791,5282,272,5.46,6,4.55,7,6.71,7,18.669999999999998,2,7.07,1,57.45
1792,5283,6375,23.089999999999996,5,0.91,8,3.14,11,8.93,1,1.11,10,62.75
1793,5284,1687,25.92,19,6.08,6,3.73,4,4.56,0,0.0,7,59.64
1794,5285,12602,30.82,27,3.75,19,5.18,9,5.68,1,0.92,16,53.57
1795,5286,907,13.810000000000002,2,1.85,3,4.75,1,3.09,1,6.43,4,70.01
1796,5287,6091,18.94,13,4.2,10,7.46,6,9.23,2,4.13,11,55.98
1797,5288,1307,13.559999999999999,21,4.16,11,4.9,8,6.27,0,0.0,5,71.05
1798,5289,14825,26.99,39,6.84,32,10.71,12,8.32,3,3.22,16,43.84
1799,5291,2173,29.639999999999997,19,6.99,22,15.46,13,19.689999999999998,4,8.83,4,19.33
1800,5292,245,8.240000000000002,7,3.4,4,3.97,2,4.72,1,3.26,4,76.32
1801,5294,90,2.14,0,0.0,0,0.0,1,2.85,0,0.0,7,94.95
1802,5295,118,5.4399999999999995,6,2.73,3,2.45,7,13.67,0,0.0,8,75.64
1803,5296,442,32.37,25,17.28,12,14.92,2,4.22,1,4.33,4,26.82
1804,5297,632,20.68,11,6.94,7,7.36,7,14.98,3,11.54,6,38.43
1805,5299,10185,43.379999999999995,13,4.68,9,7.59,7,11.370000000000001,0,0.0,6,32.9
1806,5301,4407,9.34,11,1.51,10,2.78,10,5.26,4,3.27,9,77.75
1807,5302,14610,38.870000000000005,52,4.4,17,2.91,9,3.4000000000000004,3,1.73,13,48.62
1808,5304,32406,10.120000000000001,27,1.1,12,0.95,9,1.3399999999999999,3,0.85,11,85.55
1809,5306,9913,13.250000000000002,24,2.8,16,3.84,14,5.84,5,3.44,15,70.74
1810,5307,35524,45.33,227,7.48,113,7.14,51,6.64,10,2.09,33,31.26
1811,5309,35444,64.68,63,5.49,30,5.26,15,5.55,1,0.52,8,18.42
1812,5310,4537,25.450000000000003,12,5.65,7,7.47,6,11.65,2,5.91,5,43.82
1813,5312,5433,28.589999999999996,25,6.69,10,4.27,2,2.23,1,1.45,13,56.71
1814,5314,20854,32.089999999999996,19,4.5,12,5.34,7,6.49,3,4.41,7,47.09
1815,5315,29083,55.5,61,8.06,26,7.0,18,9.32,2,1.62,9,18.43
1816,5321,8130,26.98,16,6.62,7,5.52,6,7.69,0,0.0,3,53.11
1817,5324,23376,15.04,58,3.68,33,3.75,18,4.93,5,1.94,27,70.58
1818,5325,21123,63.88,8,1.85,3,1.67,3,2.88,2,2.88,3,26.75
1819,5328,34309,49.49,46,3.86,18,2.93,11,3.5599999999999996,2,1.12,8,38.96
1820,5336,3049,94.42999999999999,1,5.52,0,0.0,0,0.0,0,0.0,0,0.0
1821,5340,8469,20.560000000000002,58,4.28,39,5.44,31,9.34,4,1.78,12,58.54
1822,5344,7411,19.65,11,1.98,6,2.16,0,0.0,0,0.0,4,76.15
1823,5345,9246,24.11,14,3.97,8,4.45,12,15.03,2,3.97,3,48.39
1824,5346,264129,45.93000000000001,881,8.96,452,9.0,203,8.209999999999999,31,2.05,82,25.77
1825,5347,39819,5.47,172,1.49,133,2.33,97,3.5300000000000002,22,1.21,135,85.9
1826,5348,2243,24.15,11,5.55,5,4.96,5,10.149999999999999,3,9.99,3,45.13
1827,5351,70008,55.86,133,6.71,56,5.68,18,3.54,8,2.73,26,25.4
1828,5353,5140,23.18,33,5.97,24,9.01,22,16.79,3,3.7,12,41.27
1829,5355,19408,32.71,74,6.56,30,5.22,20,6.4,5,2.73,20,46.3
1830,5356,26318,55.01,38,5.31,18,5.3,9,5.3,1,0.83,9,28.19
1831,5364,8111,13.780000000000001,8,3.89,10,9.97,3,5.2,0,0.0,4,67.09
1832,5371,46057,22.080000000000002,71,2.58,67,5.14,33,4.970000000000001,11,2.48,54,62.66
1833,5372,5481,62.019999999999996,31,9.1,10,6.02,9,11.04,0,0.0,4,11.76
1834,5376,3870,48.64,31,12.94,9,7.1,5,7.630000000000001,0,0.0,3,23.62
1835,5381,13327,23.410000000000004,82,6.25,44,6.8,26,7.84,6,3.05,15,52.58
1836,5383,8245,26.490000000000002,37,6.64,16,5.3,3,1.94,2,2.4,3,57.15
1837,5385,8504,71.71,3,3.49,3,6.59,0,0.0,0,0.0,1,18.16
1838,5386,7095,56.290000000000006,10,5.73,5,6.18,2,4.26,0,0.0,1,27.48
1839,5387,142584,7.910000000000001,1,0.34,2,1.51,0,0.0,0,0.0,1,90.18
1840,5388,21784,33.64,79,4.37,37,4.16,27,6.26,8,2.84,37,48.65
1841,5392,32114,42.67,86,6.85,44,7.54,22,7.609999999999999,3,1.58,9,33.67
1842,5395,2309,67.98,2,16.61,1,15.35,0,0.0,0,0.0,0,0.0
1843,5398,10972,20.11,27,7.54,18,10.24,8,8.86,3,5.47,9,47.71
1844,5403,7363,42.69,39,7.44,16,6.5,10,7.85,5,6.16,12,29.27
1845,5410,30623,58.99,43,6.84,13,4.14,5,3.5500000000000003,3,3.38,7,23.02
1846,5414,5135,28.849999999999998,36,7.48,13,4.89,10,7.699999999999999,4,5.17,6,45.83
1847,5425,60485,48.169999999999995,64,3.33,38,3.99,25,5.3100000000000005,9,3.02,30,36.09
1848,5426,22466,30.92,50,4.89,16,3.23,11,4.42,1,0.57,18,55.89
1849,5432,3890,12.479999999999999,5,3.11,1,1.1,1,2.21,0,0.0,5,81.03
1850,5434,25525,32.25,68,5.13,53,8.26,42,13.66,8,3.95,26,36.66
1851,5438,23264,13.83,19,2.44,5,1.31,6,3.0700000000000003,2,1.6,10,77.69
1852,5439,14950,38.660000000000004,51,7.54,38,11.64,16,9.23,3,2.94,10,29.93
1853,5442,4863,55.65,48,10.86,33,13.91,7,5.95,0,0.0,5,13.57
1854,5443,36681,52.230000000000004,47,3.82,30,4.68,10,3.34,3,1.6,6,34.26
1855,5450,11995,14.37,24,2.68,9,2.0,4,1.9700000000000002,1,0.71,7,78.21
1856,5452,23760,39.559999999999995,54,5.07,26,4.95,12,3.96,0,0.0,11,46.4
1857,5455,4327,4.9,3,0.72,2,0.91,2,1.76,0,0.0,5,91.65
1858,5457,13423,25.810000000000002,37,3.0,21,3.79,14,4.71,1,0.54,17,62.08
1859,5460,6857,35.99,36,8.66,19,9.38,18,17.36,3,4.55,7,23.98
1860,5464,7365,30.839999999999996,24,4.77,12,4.52,5,4.51,5,6.58,8,48.71
1861,5465,3667,13.7,35,3.23,19,3.9,14,5.4,4,2.5,10,71.2
1862,5467,1860,9.23,12,1.89,9,2.8,6,4.17,1,1.0,5,80.81
1863,5468,4684,34.44,8,3.92,6,5.72,4,8.33,1,3.3,1,44.21
1864,5469,33564,24.77,127,3.27,56,2.87,37,3.87,5,0.85,43,64.31
1865,5471,39533,53.57000000000001,68,5.77,41,6.9,21,7.25,1,0.49,20,25.94
1866,5473,2571,99.96000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1867,5474,4876,32.96,6,2.29,4,2.94,3,4.34,1,2.29,6,55.11
1868,5475,23796,72.68,70,7.82,24,5.0,6,2.68,0,0.0,4,11.75
1869,5478,24022,22.97,31,3.37,19,4.24,16,6.1,8,5.71,20,57.53
1870,5481,21436,33.86,28,5.41,14,5.36,8,6.0600000000000005,2,2.57,12,46.67
1871,5483,68368,21.99,157,3.88,89,4.36,73,7.0600000000000005,13,2.01,95,60.63
1872,5484,6707,33.29,28,7.29,21,11.35,8,9.19,0,0.0,9,38.82
1873,5487,7398,25.34,10,6.5,6,8.22,4,10.059999999999999,4,14.45,4,35.36
1874,5488,22258,46.64,45,6.91,21,5.72,10,6.41,2,1.99,13,32.25
1875,5489,2975,13.14,21,2.82,8,2.09,5,2.5,1,0.81,9,78.57
1876,5490,33594,51.36,43,6.18,30,8.89,8,3.96,2,1.82,10,27.73
1877,5492,1421,1.3700000000000003,0,0.0,0,0.0,0,0.0,0,0.0,1,98.6
1878,5493,2273,21.71,16,5.58,15,10.75,14,17.59,3,6.92,7,37.38
1879,5497,4861,50.72,48,10.32,38,15.64,9,9.22,1,1.25,3,12.78
1880,5498,14751,38.92,94,6.7,50,7.03,14,4.26,2,0.96,17,42.06
1881,5501,6209,49.519999999999996,15,10.39,10,11.93,0,0.0,1,3.8,3,24.3
1882,5505,5901,21.8,65,6.89,32,6.15,25,9.74,8,5.31,16,50.04
1883,5506,7472,20.0,62,5.8,42,7.39,20,7.1899999999999995,2,1.13,12,58.42
1884,5508,6323,14.259999999999998,61,4.12,14,1.68,9,2.41,1,0.43,14,77.05
1885,5511,4356,16.41,35,4.24,24,5.8,18,9.42,4,3.15,21,60.9
1886,5512,42996,27.089999999999996,299,5.56,139,5.2,66,4.85,8,0.97,63,56.25
1887,5514,11993,5.15,18,1.25,18,2.42,8,2.2199999999999998,3,1.22,32,87.68
1888,5515,17000,28.62,102,5.5,48,5.2,34,7.15,5,1.68,29,51.76
1889,5516,1328,12.65,18,6.11,8,5.37,6,9.13,2,4.43,8,62.25
1890,5519,17252,34.17,76,5.04,42,5.59,26,6.41,4,1.59,22,47.12
1891,5520,597,5.82,12,2.94,14,6.27,7,6.6,2,3.17,14,75.14
1892,5521,42003,32.97,261,7.25,119,6.59,50,5.84,5,0.95,41,46.33
1893,5522,14792,8.32,70,1.29,46,1.67,30,2.23,3,0.34,43,86.09
1894,5523,3533,10.26,37,3.61,23,4.18,8,2.77,0,0.0,24,79.12
1895,5524,3918,47.5,47,11.95,25,10.93,13,12.18,4,5.86,4,11.5
1896,5525,4693,8.94,46,2.31,18,2.0,19,4.1899999999999995,7,2.37,42,80.09
1897,5529,15382,21.91,60,6.87,21,5.52,8,3.34,3,2.2,5,60.08
1898,5530,16480,15.77,60,1.96,21,1.34,18,2.18,2,0.44,27,78.23
1899,5531,17750,10.78,125,1.78,65,1.82,30,1.6600000000000001,6,0.56,50,83.33
1900,5532,798,30.029999999999998,19,14.55,14,20.56,6,19.0,1,4.51,2,11.27
1901,5533,4406,7.460000000000001,68,3.25,43,4.53,22,4.08,11,3.35,39,77.27
1902,5534,19495,22.240000000000002,57,2.8,35,3.43,22,4.35,13,3.95,30,63.14
1903,5536,8596,45.28000000000001,25,6.21,26,14.07,14,14.46,2,3.09,6,16.81
1904,5538,1402,4.16,26,1.69,9,1.18,1,0.21,2,0.92,16,91.75
1905,5541,63,2.3899999999999997,7,3.02,8,6.78,7,10.530000000000001,1,2.48,5,74.75
1906,5543,984,15.27,27,10.37,10,7.65,12,18.07,2,4.69,10,43.87
1907,5546,1216,8.969999999999999,19,3.28,12,4.13,16,12.059999999999999,0,0.0,7,71.5
1908,5547,144,6.9,3,1.96,4,4.97,3,7.85,0,0.0,6,78.24
1909,5601,1032,11.44,13,2.71,19,9.12,29,25.45,5,6.83,12,44.37
1910,5603,10047,33.26,24,3.95,19,6.26,3,1.87,1,1.16,14,53.44
1911,5604,12768,19.46,63,7.93,29,7.37,8,4.2299999999999995,4,3.34,23,57.59
1912,5607,8224,15.7,59,3.59,33,4.09,20,4.88,10,3.8,17,67.86
1913,5608,64178,62.06,45,2.28,35,3.59,14,2.84,5,1.55,15,27.58
1914,5609,33562,42.379999999999995,45,4.61,28,6.24,19,7.529999999999999,1,0.68,26,38.48
1915,5701,42108,45.650000000000006,162,8.88,61,6.87,28,6.13,2,0.71,22,31.69
1916,5702,1973,91.39999999999999,3,8.54,0,0.0,0,0.0,0,0.0,0,0.0
1917,5703,1143,2.26,5,1.01,9,3.21,2,1.3,1,1.17,23,90.97
1918,5704,2408,11.860000000000001,6,2.11,1,0.72,3,4.45,1,2.24,16,78.52
1919,5706,12625,47.830000000000005,29,6.03,17,7.13,6,5.08,0,0.0,5,33.84
1920,5810,49469,21.310000000000002,248,3.68,100,2.93,56,3.36,9,0.85,41,67.81
1921,5820,72885,4.62,173,0.58,59,0.4,22,0.30000000000000004,5,0.12,23,93.91
1922,5848,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
1923,5859,2707,1.78,48,0.54,27,0.56,13,0.54,0,0.0,23,96.52
1924,5863,15466,13.32,89,3.98,33,2.92,26,4.75,4,1.17,23,73.78
1925,5864,5815,16.26,110,5.84,49,5.24,25,5.65,6,2.13,34,64.82
1926,5867,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
1927,5871,36833,7.989999999999999,303,2.96,194,3.77,149,5.779999999999999,40,2.47,204,76.97
1928,5871A,13477,19.39,44,4.27,21,3.84,16,5.930000000000001,6,3.77,21,62.73
1929,5876,39402,4.970000000000001,958,3.01,750,4.71,419,5.17,71,1.43,373,80.62
1930,5878,1612,18.68,3,1.67,5,5.63,4,8.82,1,3.78,6,61.36
1931,5880,350432,16.85,4656,4.58,2033,4.1,770,3.0300000000000002,107,0.7,686,70.67
1932,5901,5012,12.889999999999997,2,1.1,6,7.59,0,0.0,0,0.0,1,78.36
1933,5902,2750,10.95,20,2.89,17,4.95,7,3.91,0,0.0,7,77.22
1934,5903,8975,3.46,10,0.67,9,1.04,7,1.66,0,0.0,20,93.1
1935,5904,15805,11.399999999999999,29,4.13,24,6.71,18,10.43,1,0.8,23,66.45
1936,5905,30127,43.06999999999999,91,6.93,36,5.51,14,4.08,1,0.47,13,39.88
1937,5906,1160,14.61,13,6.03,3,2.34,2,3.5,0,0.0,4,73.46
1938,5907,6275,19.76,54,3.75,23,3.43,12,3.33,1,0.46,12,69.2
1939,6005,97225,20.65,557,3.61,268,3.5,142,3.55,31,1.3,160,67.3
1940,6015,46901,46.980000000000004,155,6.62,67,5.74,26,4.49,3,0.86,26,35.22
1941,6016,50890,36.97,260,6.17,124,5.69,70,6.72,14,2.14,54,42.25
1942,6020,1943,2.73,15,0.79,3,0.3,0,0.0,3,1.09,9,95.01
1943,6021,4006,5.36,25,1.06,21,1.96,4,0.87,2,0.6,27,90.07
1944,6023,16216,12.84,28,1.3,10,0.9,11,2.2,0,0.0,12,82.72
1945,6024,15573,27.980000000000004,59,3.72,16,1.98,11,2.67,1,0.4,6,63.17
1946,6026,10644,27.14,164,7.56,77,6.96,55,10.29,10,2.92,42,45.04
1947,6027,614,1.79,10,0.98,6,1.21,3,1.42,0,0.0,6,94.52
1948,6028,415,10.2,9,5.96,6,9.14,7,17.09,0,0.0,5,57.55
1949,6101,2426,7.010000000000001,15,1.91,20,4.47,7,3.6500000000000004,3,2.32,20,80.57
1950,6103,4062,5.18,6,0.99,1,0.34,1,0.7,0,0.0,1,92.73
1951,6104,30840,47.82000000000001,48,7.65,25,8.09,17,10.46,6,6.06,8,19.85
1952,6107,5302,44.29,55,8.54,23,7.26,7,4.13,2,2.13,8,33.56
1953,6108,32058,46.87,65,5.76,29,5.19,20,6.99,0,0.0,18,35.13
1954,6109,2888,29.530000000000005,35,8.69,16,7.84,11,10.66,4,5.99,10,37.22
1955,6110,2689,52.25,26,13.24,17,16.64,5,10.860000000000001,0,0.0,2,6.94
1956,6111,11785,32.83,20,3.97,11,4.64,6,6.01,2,2.66,7,49.82
1957,6112,29068,33.56,60,4.25,21,3.06,7,2.13,4,1.93,6,55.0
1958,6113,5875,40.17999999999999,15,4.46,4,2.07,2,2.5,0,0.0,5,50.73
1959,6114,2774,21.71,6,2.1,8,4.9,3,4.33,3,5.99,2,60.89
1960,6115,14102,31.480000000000004,47,3.48,17,2.39,11,3.3099999999999996,3,1.5,20,57.76
1961,6116,286698,44.160000000000004,841,3.88,310,2.87,117,2.07,22,0.66,115,46.27
1962,6117,3568,11.47,12,1.83,9,2.96,8,4.14,6,6.08,13,73.44
1963,6118,8458,26.300000000000004,15,2.46,9,2.7,5,2.85,2,1.91,11,63.69
1964,6120,46518,31.240000000000002,185,3.99,85,3.48,35,2.8499999999999996,6,0.8,36,57.55
1965,6121,18145,22.53,55,4.28,46,7.21,37,11.77,6,2.83,33,51.31
1966,6122,15750,36.099999999999994,41,7.88,29,12.06,14,11.469999999999999,7,8.82,9,23.6
1967,6123,9772,45.11,25,6.4,19,10.03,8,7.58,0,0.0,6,30.82
1968,6124,2907,3.56,5,0.43,3,0.42,6,1.8199999999999998,0,0.0,21,93.71
1969,6125,43118,44.13,96,5.13,36,4.09,19,3.8299999999999996,3,1.08,23,41.67
1970,6126,27685,39.1,49,5.65,31,6.89,7,3.67,1,0.7,15,43.91
1971,6127,33303,57.959999999999994,43,5.41,32,8.35,10,4.8,2,1.71,10,21.68
1972,6128,6502,26.740000000000002,43,4.68,19,4.3,17,7.800000000000001,2,1.26,18,55.15
1973,6129,56246,80.35,44,3.44,13,2.15,6,1.6700000000000002,0,0.0,4,12.31
1974,6130,3129,32.56,26,9.94,17,12.54,4,5.51,0,0.0,7,39.4
1975,6131,5909,39.96,24,9.27,14,11.34,6,9.08,2,5.25,2,25.03
1976,6132,4759,42.160000000000004,42,9.79,28,12.71,14,11.64,6,8.3,5,15.32
1977,6133,14656,23.57,31,3.76,17,4.23,13,6.8,0,0.0,20,61.57
1978,6134,8694,30.230000000000004,30,5.72,12,4.75,3,2.34,1,1.2,6,55.7
1979,6135,7603,46.82,59,10.8,17,6.1,6,4.18,0,0.0,5,32.03
1980,6136,29177,61.15,54,6.27,14,3.36,16,8.1,2,1.6,9,19.43
1981,6137,11403,44.1,54,7.63,40,10.72,18,9.71,4,3.44,8,24.34
1982,6138,14360,31.97,54,10.24,26,9.65,23,16.99,8,9.51,10,21.56
1983,6139,15677,32.65,70,4.48,38,4.81,18,4.51,10,4.0,25,49.47
1984,6140,3688,28.309999999999995,11,4.24,9,6.68,6,8.059999999999999,0,0.0,11,52.63
1985,6141,6356,24.79,36,4.41,23,5.73,10,4.84,4,3.25,23,56.9
1986,6142,21041,29.04,145,5.98,51,4.37,26,4.46,3,0.8,17,55.28
1987,6143,26920,48.62,36,6.32,27,8.74,8,6.180000000000001,3,3.07,7,27.0
1988,6144,776,5.6899999999999995,3,0.93,0,0.0,1,1.66,0,0.0,3,91.65
1989,6146,14325,10.840000000000002,40,5.89,25,7.16,25,16.17,7,6.37,18,53.51
1990,6147,76098,30.61,154,3.03,81,3.13,58,4.64,19,2.35,97,56.16
1991,6148,10864,37.83,19,5.65,11,7.26,5,5.58,0,0.0,9,43.6
1992,6149,3062,47.22,17,6.91,7,6.77,1,1.43,1,2.51,5,35.09
1993,6150,19475,63.199999999999996,18,4.69,9,5.05,6,6.949999999999999,0,0.0,6,20.05
1994,6151,15523,44.05,32,7.75,17,8.13,14,14.440000000000001,3,4.86,6,20.7
1995,6152,24908,51.07000000000001,87,7.34,45,7.0,25,8.24,5,2.68,12,23.58
1996,6153,70796,46.660000000000004,204,5.11,86,4.35,35,3.55,11,1.74,37,38.51
1997,6154,10632,31.29,21,3.77,7,2.44,9,6.9799999999999995,1,1.0,10,54.44
1998,6155,7572,30.4,27,4.2,6,1.95,7,4.35,2,1.87,19,57.17
1999,6156,17284,46.22,31,5.68,13,4.79,10,6.99,2,2.22,11,34.03
2000,6158,23527,39.699999999999996,27,6.93,10,5.22,10,10.17,2,3.02,9,34.88
2001,6160,18629,38.43000000000001,31,6.35,17,6.84,6,4.42,2,2.47,8,41.41
2002,6161,15082,37.13,29,5.62,21,8.01,10,6.89,2,2.18,9,40.1
2003,6162,3810,33.69,50,8.63,21,7.1,13,8.98,1,1.05,13,40.47
2004,6163,22830,46.22,70,7.6,22,5.06,11,4.75,4,2.77,9,33.54
2005,6164,36051,64.16,57,7.46,22,6.4,7,3.5199999999999996,0,0.0,9,18.41
2006,6165,17604,65.97,40,10.33,20,9.52,6,5.58,2,3.27,2,5.25
2007,6166,5602,10.09,40,2.62,23,2.95,22,6.07,8,3.44,28,74.75
2008,6167,29725,45.21,68,6.04,38,6.36,13,4.67,2,1.07,17,36.59
2009,6168,33416,45.029999999999994,59,4.16,33,4.53,11,3.13,1,0.39,13,42.69
2010,6169,14293,65.13,3,2.21,3,4.03,1,2.13,0,0.0,2,26.44
2011,6170,20495,36.35,20,2.98,10,3.79,7,3.76,3,3.05,16,50.0
2012,6171,2729,13.440000000000001,18,2.96,11,3.51,6,3.58,0,0.0,8,76.44
2013,6172,1935,9.899999999999999,1,0.36,4,3.74,0,0.0,3,9.17,12,76.77
2014,6173,29656,44.730000000000004,32,2.62,13,2.16,8,2.63,2,1.02,6,46.78
2015,6174,6528,25.479999999999997,13,4.07,10,6.2,6,6.95,0,0.0,9,57.22
2016,6175,14448,30.79,23,2.32,13,2.52,9,3.79,2,1.15,11,59.37
2017,6176,60918,36.83,97,2.98,67,4.04,49,6.039999999999999,11,2.1,60,47.94
2018,6177,11911,13.57,121,4.29,65,4.46,35,5.02,12,2.75,51,69.81
2019,6179,5622,29.660000000000004,38,6.39,21,6.98,16,9.99,3,3.07,18,43.84
2020,6180,43349,45.82999999999999,35,2.79,17,2.98,13,3.95,3,1.54,20,42.84
2021,6181,3992,65.83,48,14.87,16,9.33,6,7.02,0,0.0,1,2.87
2022,6182,104895,45.71000000000001,156,3.96,78,4.13,52,5.48,9,1.51,70,39.13
2023,6183,7878,14.899999999999999,30,2.55,25,4.7,18,6.970000000000001,6,3.55,17,67.25
2024,6184,7055,17.95,44,3.92,17,2.93,11,3.95,2,1.13,17,70.05
2025,6185,22397,34.33,72,6.66,42,8.02,25,9.3,9,5.45,15,36.19
2026,6186,17467,35.42,58,5.86,25,4.84,11,4.14,3,2.06,11,47.59
2027,6187,21117,39.73,37,6.32,18,5.87,14,9.96,2,2.08,12,35.94
2028,6188,37188,39.97,110,5.43,40,3.97,21,4.43,4,1.28,22,44.85
2029,6189,31483,54.279999999999994,84,5.91,44,6.29,27,7.76,6,2.76,22,22.92
2030,6190,33665,46.99999999999999,46,4.15,22,3.92,18,6.61,3,1.84,21,36.42
2031,6191,33737,29.900000000000002,166,4.86,83,5.07,54,6.49,10,1.88,22,51.74
2032,6192,6346,22.770000000000003,56,7.14,24,6.4,15,8.86,5,4.17,17,50.58
2033,6193,8982,32.269999999999996,47,3.59,23,3.42,12,4.029999999999999,3,1.51,25,55.13
2034,6194,4883,23.989999999999995,29,7.35,6,2.96,6,5.64,7,10.51,13,49.47
2035,6195,5736,32.24,12,3.16,11,5.96,2,2.19,2,3.45,6,52.94
2036,6196,13037,17.64,41,2.87,22,3.17,17,4.99,3,1.35,19,69.91
2037,6197,26824,43.40000000000001,40,4.7,21,4.75,9,4.27,3,2.2,12,40.6
2038,6198,3812,9.079999999999998,9,5.92,4,4.98,3,7.109999999999999,1,3.62,2,69.21
2039,6199,1334,6.9,5,1.26,2,1.0,8,7.91,0,0.0,10,82.86
2040,6201,5559,24.19,21,3.22,11,3.49,5,2.8800000000000003,3,3.18,12,62.98
2041,6202,25190,29.8,75,4.61,44,5.38,29,7.109999999999999,8,3.27,41,49.76
2042,6203,7285,31.240000000000002,26,4.74,6,2.29,8,5.5,1,1.13,8,55.03
2043,6204,2901,29.869999999999997,4,2.24,1,1.05,0,0.0,0,0.0,5,66.77
2044,6205,5887,28.460000000000004,36,6.44,17,6.5,15,10.46,2,2.16,19,45.91
2045,6206,11336,31.829999999999995,37,3.64,25,5.29,17,6.07,2,1.31,22,51.79
2046,6207,28171,54.94,49,8.28,22,7.33,7,5.09,4,4.18,7,20.12
2047,6208,14218,26.08,46,5.77,17,3.79,11,5.06,5,3.81,30,55.42
2048,6209,34954,48.739999999999995,75,5.79,34,5.41,21,6.890000000000001,5,2.58,21,30.51
2049,6210,3295,36.75,13,4.51,6,5.15,2,2.46,3,7.75,10,43.31
2050,6212,809,3.25,19,2.7,9,2.71,8,4.390000000000001,1,0.86,18,86.04
2051,6213,30798,15.94,53,2.03,52,3.9,30,4.32,10,2.33,40,71.41
2052,6214,39282,31.54,65,3.36,41,4.48,27,5.83,12,4.06,31,50.67
2053,6215,21350,38.61,31,5.47,13,4.17,9,5.859999999999999,2,2.25,13,43.55
2054,6216,19585,51.150000000000006,36,5.75,16,5.46,10,6.63,1,1.02,9,29.91
2055,6217,26138,63.349999999999994,21,4.24,17,7.23,10,7.65,3,3.8,6,13.65
2056,6218,4846,31.94,30,6.64,15,5.95,11,10.43,2,3.0,9,41.96
2057,6219,7214,20.589999999999996,31,3.04,14,2.88,5,1.77,6,3.68,11,67.97
2058,6220,18576,41.78,78,8.36,24,4.94,17,7.109999999999999,4,2.72,17,35.01
2059,6221,6250,15.280000000000001,20,3.87,7,2.88,4,4.24,1,1.25,13,72.4
2060,6222,1625,8.35,6,2.32,8,6.0,9,12.54,3,6.53,2,64.18
2061,6223,30388,56.06,21,3.11,27,8.36,17,10.42,1,0.88,6,21.09
2062,6224,23059,46.510000000000005,48,7.64,27,8.83,11,6.92,4,4.31,9,25.71
2063,6225,7779,19.6,14,4.42,11,7.89,4,4.68,4,8.17,9,55.18
2064,6226,31329,66.81,51,6.51,24,5.93,7,3.17,4,2.98,6,14.52
2065,6227,3929,19.400000000000002,22,4.13,7,2.41,5,4.21,2,2.17,2,67.6
2066,6228,1740,17.380000000000003,10,3.69,8,5.15,1,1.26,0,0.0,4,72.45
2067,6229,16292,48.53,25,9.79,8,6.58,6,9.67,1,2.54,3,22.79
2068,6230,5689,9.739999999999998,7,1.12,1,0.29,3,1.7,0,0.0,3,87.07
2069,6231,13322,44.46999999999999,24,9.14,11,7.67,9,12.52,1,2.13,4,23.99
2070,6232,37331,65.11,385,11.52,102,6.24,37,4.26,5,1.01,18,11.79
2071,6233,32737,66.35000000000001,24,4.58,13,4.72,5,3.52,3,3.24,5,17.52
2072,6234,16744,35.480000000000004,41,5.67,15,4.03,2,0.88,3,2.69,13,51.18
2073,6235,30210,38.21,56,4.75,43,6.76,22,6.83,4,2.01,9,41.37
2074,6236,1043,7.810000000000001,2,0.99,4,2.79,2,4.16,0,0.0,1,84.18
2075,6237,45439,69.88,17,3.07,18,5.85,8,5.74,0,0.0,5,15.4
2076,6239,44078,13.829999999999998,164,3.06,96,3.52,75,5.35,14,1.61,123,72.55
2077,6240,1314,19.8,5,3.37,1,0.9,0,0.0,1,4.11,4,71.75
2078,6241,1705,34.09,22,8.77,13,10.41,3,4.37,0,0.0,5,42.3
2079,6242,2273,21.44,6,3.62,5,5.87,2,5.01,0,0.0,1,64.0
2080,6243,15506,64.61,20,6.34,6,3.54,4,5.220000000000001,1,2.01,1,18.19
2081,6244,63215,57.45,150,5.94,56,4.34,23,3.6500000000000004,8,2.05,30,26.5
2082,6245,10793,36.95,56,6.61,28,6.8,8,3.27,1,0.79,16,45.5
2083,6246,14847,30.76,14,5.15,4,2.78,3,5.02,1,2.36,1,53.86
2084,6247,4044,9.450000000000001,6,1.57,1,0.41,5,4.03,0,0.0,8,84.5
2085,6248,5646,40.61000000000001,11,3.36,9,5.49,1,1.2,2,4.23,6,45.03
