資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20211217,1815,8,288,13174943,3.07
20211217,1815,9,480,33735076,7.87
20211217,1815,10,193,26894120,6.27
20211217,1815,11,72,19424453,4.53
20211217,1815,12,15,6851252,1.59
20211217,1815,13,14,9489432,2.21
20211217,1815,14,9,8120644,1.89
20211217,1815,15,32,127660254,29.79
20211217,1815,16,0,0,0.00
20211217,1815,17,63940,428483511,100.00
20211217,1816,1,675,217076,3.17
20211217,1816,2,179,362043,5.30
20211217,1816,3,26,175541,2.57
20211217,1816,4,7,84404,1.23
20211217,1816,5,4,71391,1.04
20211217,1816,6,2,52334,0.76
20211217,1816,7,0,0,0.00
20211217,1816,8,1,43734,0.64
20211217,1816,9,5,374199,5.47
20211217,1816,10,4,536817,7.85
20211217,1816,11,1,359983,5.27
20211217,1816,12,1,407580,5.96
20211217,1816,13,0,0,0.00
20211217,1816,14,0,0,0.00
20211217,1816,15,2,4145124,60.68
20211217,1816,16,0,0,0.00
20211217,1816,17,907,6830226,100.00
20211217,1817,1,534,65327,0.08
20211217,1817,2,3236,6164282,8.49
20211217,1817,3,372,2981540,4.10
20211217,1817,4,99,1280240,1.76
20211217,1817,5,57,1058542,1.45
20211217,1817,6,44,1114046,1.53
20211217,1817,7,35,1267275,1.74
20211217,1817,8,11,513001,0.70
20211217,1817,9,35,2572107,3.54
20211217,1817,10,33,4609380,6.34
20211217,1817,11,31,8694084,11.97
20211217,1817,12,5,2596950,3.57
20211217,1817,13,4,2915007,4.01
20211217,1817,14,3,2750000,3.78
20211217,1817,15,19,34018219,46.85
20211217,1817,16,0,0,0.00
20211217,1817,17,4518,72600000,100.00
20211217,1818,1,31,2154,0.00
20211217,1818,2,36,91710,0.20
20211217,1818,3,25,205770,0.46
20211217,1818,4,4,50070,0.11
20211217,1818,5,5,99000,0.22
20211217,1818,6,5,125670,0.28
20211217,1818,7,9,320370,0.71
20211217,1818,8,0,0,0.00
20211217,1818,9,10,723900,1.61
20211217,1818,10,10,1453424,3.24
20211217,1818,11,4,1253141,2.80
20211217,1818,12,2,996737,2.22
20211217,1818,13,1,715485,1.59
20211217,1818,14,2,1816678,4.06
20211217,1818,15,11,36872391,82.43
20211217,1818,16,0,0,0.00
20211217,1818,17,155,44726500,100.00
20211217,1819,1,24,2942,0.00
20211217,1819,2,30,79040,0.26
20211217,1819,3,12,101462,0.33
20211217,1819,4,8,102653,0.34
20211217,1819,5,5,96967,0.32
20211217,1819,6,8,215271,0.71
20211217,1819,7,4,148455,0.49
20211217,1819,8,7,336371,1.12
20211217,1819,9,6,438567,1.46
20211217,1819,10,9,1342187,4.48
20211217,1819,11,8,2360592,7.89
20211217,1819,12,2,1061342,3.54
20211217,1819,13,3,2163176,7.23
20211217,1819,14,2,1945580,6.50
20211217,1819,15,9,19509750,65.24
20211217,1819,16,0,0,0.00
20211217,1819,17,137,29904355,100.00
20211217,1903,1,15833,407614,0.15
20211217,1903,2,3202,6223661,2.39
20211217,1903,3,415,3357274,1.29
20211217,1903,4,136,1774632,0.68
20211217,1903,5,103,1911330,0.73
20211217,1903,6,85,2210693,0.85
20211217,1903,7,47,1669535,0.64
20211217,1903,8,29,1340676,0.51
20211217,1903,9,72,5141255,1.97
20211217,1903,10,52,7454845,2.86
20211217,1903,11,27,7605828,2.92
20211217,1903,12,11,5424569,2.08
20211217,1903,13,4,2702363,1.03
20211217,1903,14,8,7219268,2.77
20211217,1903,15,37,205595578,79.06
20211217,1903,16,0,0,0.00
20211217,1903,17,20061,260039121,100.00
20211217,1904,1,144253,7574229,0.68
20211217,1904,2,43207,82887968,7.47
20211217,1904,3,5718,42713276,3.85
20211217,1904,4,2078,25603126,2.31
20211217,1904,5,1042,18893093,1.70
20211217,1904,6,968,24277370,2.19
20211217,1904,7,465,16267016,1.46
20211217,1904,8,311,14281233,1.28
20211217,1904,9,611,42621215,3.84
20211217,1904,10,302,42097400,3.79
20211217,1904,11,118,33522546,3.02
20211217,1904,12,43,20853739,1.88
20211217,1904,13,14,9780414,0.88
20211217,1904,14,16,14290186,1.28
20211217,1904,15,84,712611711,64.29
20211217,1904,16,0,0,0.00
20211217,1904,17,199230,1108274522,100.00
20211217,1905,1,18267,4351031,0.39
20211217,1905,2,50709,103891224,9.42
20211217,1905,3,6529,53791262,4.87
20211217,1905,4,1473,19048436,1.72
20211217,1905,5,1135,21515772,1.95
20211217,1905,6,741,19333235,1.75
20211217,1905,7,289,10444260,0.94
20211217,1905,8,202,9552217,0.86
20211217,1905,9,318,22793669,2.06
20211217,1905,10,135,18845950,1.70
20211217,1905,11,42,11684962,1.05
20211217,1905,12,15,7366829,0.66
20211217,1905,13,13,8980112,0.81
20211217,1905,14,5,4512607,0.40
20211217,1905,15,24,786723750,71.33
20211217,1905,16,0,0,0.00
20211217,1905,17,79897,1102835316,100.00
20211217,1906,1,4183,732860,0.48
20211217,1906,2,3850,7704587,5.10
20211217,1906,3,547,4559829,3.01
20211217,1906,4,167,2184753,1.44
20211217,1906,5,111,2096772,1.38
20211217,1906,6,87,2272138,1.50
20211217,1906,7,55,2019126,1.33
20211217,1906,8,42,1967974,1.30
20211217,1906,9,63,4840500,3.20
20211217,1906,10,33,4775207,3.16
20211217,1906,11,23,6717426,4.44
20211217,1906,12,10,5039000,3.33
20211217,1906,13,2,1373000,0.90
20211217,1906,14,3,2710787,1.79
20211217,1906,15,10,102006041,67.55
20211217,1906,16,0,0,0.00
20211217,1906,17,9186,151000000,100.00
20211217,1907,1,44671,4101531,0.24
20211217,1907,2,42206,84198984,5.07
20211217,1907,3,5572,43207669,2.60
20211217,1907,4,1665,20817651,1.25
20211217,1907,5,978,18162805,1.09
20211217,1907,6,805,20460151,1.23
20211217,1907,7,369,13120578,0.79
20211217,1907,8,246,11491154,0.69
20211217,1907,9,406,29184308,1.75
20211217,1907,10,217,29671745,1.78
20211217,1907,11,132,36792315,2.21
20211217,1907,12,47,23143141,1.39
20211217,1907,13,18,12320721,0.74
20211217,1907,14,19,17412604,1.04
20211217,1907,15,112,1296286138,78.07
20211217,1907,16,0,0,0.00
20211217,1907,17,97463,1660371495,100.00
20211217,1907A,1,5,1176,2.44
20211217,1907A,2,32,47000,97.55
20211217,1907A,3,0,0,0.00
20211217,1907A,4,0,0,0.00
20211217,1907A,5,0,0,0.00
20211217,1907A,6,0,0,0.00
20211217,1907A,7,0,0,0.00
20211217,1907A,8,0,0,0.00
20211217,1907A,9,0,0,0.00
20211217,1907A,10,0,0,0.00
20211217,1907A,11,0,0,0.00
20211217,1907A,12,0,0,0.00
20211217,1907A,13,0,0,0.00
20211217,1907A,14,0,0,0.00
20211217,1907A,15,0,0,0.00
20211217,1907A,16,0,0,0.00
20211217,1907A,17,37,48176,100.00
20211217,1909,1,26686,3528062,0.27
20211217,1909,2,40168,84864915,6.64
20211217,1909,3,6698,53332148,4.17
20211217,1909,4,2214,28015325,2.19
20211217,1909,5,1439,26743213,2.09
20211217,1909,6,1108,28156568,2.20
20211217,1909,7,502,17908197,1.40
20211217,1909,8,389,17978847,1.40
20211217,1909,9,640,45862605,3.58
20211217,1909,10,250,35105261,2.74
20211217,1909,11,134,37398204,2.92
20211217,1909,12,39,19374693,1.51
20211217,1909,13,19,13102894,1.02
20211217,1909,14,10,9034640,0.70
20211217,1909,15,80,857280155,67.09
20211217,1909,16,0,0,0.00
20211217,1909,17,80376,1277685727,100.00
20211217,1918,1,5789,1438109,0.58
20211217,1918,2,18956,43377585,17.71
20211217,1918,3,3948,34652995,14.14
20211217,1918,4,789,10381353,4.23
20211217,1918,5,927,18045952,7.36
20211217,1918,6,540,14680505,5.99
20211217,1918,7,241,9041806,3.69
20211217,1918,8,233,11367032,4.64
20211217,1918,9,302,23326803,9.52
20211217,1918,10,106,15904843,6.49
20211217,1918,11,56,15917353,6.49
20211217,1918,12,6,3127000,1.27
20211217,1918,13,3,2194000,0.89
20211217,1918,14,2,1920000,0.78
20211217,1918,15,15,39541218,16.14
20211217,1918,16,0,0,0.00
20211217,1918,17,31913,244916554,100.00
20211217,2002,1,312619,55488751,0.35
20211217,2002,2,548277,1120635521,7.12
20211217,2002,3,106445,780936822,4.96
20211217,2002,4,40721,494318520,3.14
20211217,2002,5,22071,395077230,2.51
20211217,2002,6,19370,475550869,3.02
20211217,2002,7,8732,303054562,1.92
20211217,2002,8,5223,237301677,1.50
20211217,2002,9,9177,639056443,4.06
20211217,2002,10,4255,589821726,3.74
20211217,2002,11,2145,587861616,3.73
20211217,2002,12,554,266812466,1.69
20211217,2002,13,169,116081165,0.73
20211217,2002,14,107,95136410,0.60
20211217,2002,15,516,9577727219,60.86
20211217,2002,16,0,0,0.00
20211217,2002,17,1080381,15734860997,100.00
20211217,2002A,1,371,50715,0.13
20211217,2002A,2,3851,6727703,17.58
20211217,2002A,3,297,2437430,6.36
20211217,2002A,4,119,1547922,4.04
20211217,2002A,5,69,1279123,3.34
20211217,2002A,6,52,1329000,3.47
20211217,2002A,7,25,882000,2.30
20211217,2002A,8,24,1123000,2.93
20211217,2002A,9,51,3707775,9.68
20211217,2002A,10,27,3931831,10.27
20211217,2002A,11,9,2429000,6.34
20211217,2002A,12,3,1635000,4.27
20211217,2002A,13,3,2018000,5.27
20211217,2002A,14,1,999000,2.61
20211217,2002A,15,5,8170500,21.35
20211217,2002A,16,0,0,0.00
20211217,2002A,17,4907,38267999,100.00
20211217,2006,1,31773,13777334,1.88
20211217,2006,2,25069,55317162,7.57
20211217,2006,3,4699,32240375,4.41
20211217,2006,4,1749,21220830,2.90
20211217,2006,5,468,8083669,1.10
20211217,2006,6,706,16465786,2.25
20211217,2006,7,310,10500163,1.43
20211217,2006,8,177,7783589,1.06
20211217,2006,9,351,23961471,3.28
20211217,2006,10,185,24927092,3.41
20211217,2006,11,85,23720704,3.24
20211217,2006,12,24,11578540,1.58
20211217,2006,13,22,15269741,2.09
20211217,2006,14,15,13502552,1.84
20211217,2006,15,65,451864810,61.88
20211217,2006,16,0,0,0.00
20211217,2006,17,65698,730213818,100.00
20211217,2007,1,13990,3973659,0.74
20211217,2007,2,21271,42869434,8.07
20211217,2007,3,2622,21424584,4.03
20211217,2007,4,578,7534781,1.41
20211217,2007,5,420,7931329,1.49
20211217,2007,6,278,7225296,1.36
20211217,2007,7,124,4446088,0.83
20211217,2007,8,97,4560956,0.85
20211217,2007,9,129,9390730,1.76
20211217,2007,10,49,6996652,1.31
20211217,2007,11,24,6742257,1.27
20211217,2007,12,4,1908400,0.35
20211217,2007,13,3,2071559,0.39
20211217,2007,14,2,1931212,0.36
20211217,2007,15,4,401644676,75.68
20211217,2007,16,0,0,0.00
20211217,2007,17,39595,530651613,100.00
20211217,2008,1,6663,1710735,0.85
20211217,2008,2,4172,8421019,4.19
20211217,2008,3,575,4614409,2.29
20211217,2008,4,112,1437527,0.71
20211217,2008,5,87,1665005,0.82
20211217,2008,6,56,1426745,0.71
20211217,2008,7,25,908107,0.45
20211217,2008,8,12,574000,0.28
20211217,2008,9,22,1559650,0.77
20211217,2008,10,21,2803144,1.39
20211217,2008,11,9,2506889,1.24
20211217,2008,12,1,550000,0.27
20211217,2008,13,0,0,0.00
20211217,2008,14,2,2000000,0.99
20211217,2008,15,13,170675063,84.97
20211217,2008,16,0,0,0.00
20211217,2008,17,11770,200852293,100.00
20211217,2009,1,10485,1870758,0.52
20211217,2009,2,34012,66474317,18.48
20211217,2009,3,3498,28277610,7.86
20211217,2009,4,826,10701396,2.97
20211217,2009,5,521,9817819,2.73
20211217,2009,6,321,8350721,2.32
20211217,2009,7,127,4613318,1.28
20211217,2009,8,88,4151038,1.15
20211217,2009,9,122,8876949,2.46
20211217,2009,10,38,5427670,1.50
20211217,2009,11,11,3561023,0.99
20211217,2009,12,8,3827845,1.06
20211217,2009,13,2,1382000,0.38
20211217,2009,14,3,2477228,0.68
20211217,2009,15,5,199812473,55.56
20211217,2009,16,0,0,0.00
20211217,2009,17,50067,359622165,100.00
20211217,2010,1,9521,2127104,0.32
20211217,2010,2,29983,61313592,9.46
20211217,2010,3,4278,34149711,5.27
20211217,2010,4,1131,14484491,2.23
20211217,2010,5,808,15036488,2.32
20211217,2010,6,596,15219085,2.34
20211217,2010,7,255,9046715,1.39
20211217,2010,8,169,7900241,1.21
20211217,2010,9,285,20717889,3.19
20211217,2010,10,117,16555488,2.55
20211217,2010,11,73,20879715,3.22
20211217,2010,12,30,14784343,2.28
20211217,2010,13,16,10914227,1.68
20211217,2010,14,6,5508408,0.85
20211217,2010,15,62,399017893,61.60
20211217,2010,16,0,0,0.00
20211217,2010,17,47330,647655390,100.00
20211217,2012,1,13347,792306,0.27
20211217,2012,2,7937,15320814,5.32
20211217,2012,3,840,6752208,2.34
20211217,2012,4,213,2706243,0.94
20211217,2012,5,166,3092263,1.07
20211217,2012,6,128,3278310,1.13
20211217,2012,7,50,1775092,0.61
20211217,2012,8,33,1557179,0.54
20211217,2012,9,70,4908622,1.70
20211217,2012,10,44,6196975,2.15
20211217,2012,11,37,10694229,3.71
20211217,2012,12,23,11424895,3.97
20211217,2012,13,13,9289686,3.22
20211217,2012,14,5,4318458,1.50
20211217,2012,15,35,205666720,71.46
20211217,2012,16,0,0,0.00
20211217,2012,17,22941,287774000,100.00
20211217,2013,1,8385,895392,0.44
20211217,2013,2,12797,24040644,12.02
20211217,2013,3,1254,10076416,5.03
20211217,2013,4,256,3299097,1.64
20211217,2013,5,194,3683219,1.84
20211217,2013,6,129,3329808,1.66
20211217,2013,7,51,1827959,0.91
20211217,2013,8,50,2334082,1.16
20211217,2013,9,73,5278187,2.63
20211217,2013,10,23,3351147,1.67
20211217,2013,11,13,3723792,1.86
20211217,2013,12,3,1422019,0.71
20211217,2013,13,3,2096069,1.04
20211217,2013,14,0,0,0.00
20211217,2013,15,17,134642169,67.32
20211217,2013,16,0,0,0.00
20211217,2013,17,23248,200000000,100.00
20211217,2014,1,38328,7807138,0.54
20211217,2014,2,102849,212520477,14.80
20211217,2014,3,13919,111714979,7.78
20211217,2014,4,3679,47333832,3.29
20211217,2014,5,2543,47666092,3.32
20211217,2014,6,1689,43824516,3.05
20211217,2014,7,731,26586481,1.85
20211217,2014,8,478,22473084,1.56
20211217,2014,9,741,53230651,3.70
20211217,2014,10,253,35213523,2.45
20211217,2014,11,94,26028793,1.81
20211217,2014,12,27,13273977,0.92
20211217,2014,13,10,7367954,0.51
20211217,2014,14,9,8065000,0.56
20211217,2014,15,52,772437949,53.80
20211217,2014,16,0,0,0.00
20211217,2014,17,165402,1435544446,100.00
20211217,2015,1,5285,667420,0.11
20211217,2015,2,5441,10837669,1.86
20211217,2015,3,675,5324722,0.91
20211217,2015,4,218,2736660,0.47
20211217,2015,5,114,2081419,0.35
20211217,2015,6,129,3301867,0.56
20211217,2015,7,58,2040076,0.35
20211217,2015,8,42,1967670,0.33
20211217,2015,9,86,6018338,1.03
20211217,2015,10,74,11384401,1.95
20211217,2015,11,66,18489987,3.17
20211217,2015,12,32,15971898,2.74
20211217,2015,13,16,11073624,1.90
20211217,2015,14,18,16479095,2.83
20211217,2015,15,87,473224578,81.36
20211217,2015,16,0,0,0.00
20211217,2015,17,12341,581599424,100.00
20211217,2017,1,17715,2826859,0.82
20211217,2017,2,18255,37976949,11.10
20211217,2017,3,2565,20484414,5.99
20211217,2017,4,610,7872335,2.30
20211217,2017,5,435,8150871,2.38
20211217,2017,6,281,7258048,2.12
20211217,2017,7,132,4712824,1.37
20211217,2017,8,76,3523766,1.03
20211217,2017,9,140,9991870,2.92
20211217,2017,10,56,7909032,2.31
20211217,2017,11,27,7353917,2.15
20211217,2017,12,5,2437989,0.71
20211217,2017,13,1,630000,0.18
20211217,2017,14,0,0,0.00
20211217,2017,15,33,220738588,64.56
20211217,2017,16,0,0,0.00
20211217,2017,17,40331,341867462,100.00
20211217,2020,1,18314,820570,0.36
20211217,2020,2,11625,23955794,10.76
20211217,2020,3,1781,14420825,6.48
20211217,2020,4,544,6943388,3.12
20211217,2020,5,322,6015194,2.70
20211217,2020,6,305,7871089,3.53
20211217,2020,7,121,4265872,1.91
20211217,2020,8,82,3811224,1.71
20211217,2020,9,143,10096419,4.53
20211217,2020,10,45,6439417,2.89
20211217,2020,11,17,4523568,2.03
20211217,2020,12,13,6282881,2.82
20211217,2020,13,10,7197454,3.23
20211217,2020,14,7,6136764,2.75
20211217,2020,15,28,113745641,51.11
20211217,2020,16,0,0,0.00
20211217,2020,17,33357,222526100,100.00
20211217,2022,1,16277,3351072,0.69
20211217,2022,2,47384,104178077,21.71
20211217,2022,3,7690,62820773,13.09
20211217,2022,4,1958,25689021,5.35
20211217,2022,5,1508,28604858,5.96
20211217,2022,6,1040,27134413,5.65
20211217,2022,7,441,16062892,3.34
20211217,2022,8,285,13318239,2.77
20211217,2022,9,410,29232029,6.09
20211217,2022,10,129,18254887,3.80
20211217,2022,11,52,14618027,3.04
20211217,2022,12,16,8296778,1.72
20211217,2022,13,11,7894860,1.64
20211217,2022,14,2,1779880,0.37
20211217,2022,15,21,118516170,24.70
20211217,2022,16,0,0,0.00
20211217,2022,17,77224,479751976,100.00
20211217,2023,1,37454,6749750,0.35
20211217,2023,2,73061,155147977,8.20
20211217,2023,3,11540,92316664,4.88
20211217,2023,4,3374,43458271,2.29
20211217,2023,5,2300,42652729,2.25
20211217,2023,6,1693,43460098,2.29
20211217,2023,7,773,27791435,1.47
20211217,2023,8,476,22275757,1.17
20211217,2023,9,759,54555002,2.88
20211217,2023,10,256,35514017,1.87
20211217,2023,11,98,28498938,1.50
20211217,2023,12,35,17174545,0.90
20211217,2023,13,16,11248711,0.59
20211217,2023,14,15,13697963,0.72
20211217,2023,15,82,1296027661,68.55
20211217,2023,16,0,0,0.00
20211217,2023,17,131932,1890569518,100.00
20211217,2024,1,17058,721281,0.73
20211217,2024,2,3344,6708122,6.88
20211217,2024,3,490,3903503,4.00
20211217,2024,4,105,1356764,1.39
20211217,2024,5,66,1229665,1.26
20211217,2024,6,52,1365118,1.40
20211217,2024,7,40,1395730,1.43
20211217,2024,8,25,1201521,1.23
20211217,2024,9,43,3078024,3.15
20211217,2024,10,21,3075547,3.15
20211217,2024,11,7,1927273,1.97
20211217,2024,12,6,2714443,2.78
20211217,2024,13,0,0,0.00
20211217,2024,14,0,0,0.00
20211217,2024,15,12,68823009,70.58
20211217,2024,16,0,0,0.00
20211217,2024,17,21269,97500000,100.00
20211217,2025,1,14738,526025,0.18
20211217,2025,2,9692,24037048,8.54
20211217,2025,3,2856,25003886,8.89
20211217,2025,4,686,9135870,3.24
20211217,2025,5,813,15798564,5.61
20211217,2025,6,559,15230834,5.41
20211217,2025,7,272,10003307,3.55
20211217,2025,8,218,10492188,3.73
20211217,2025,9,362,28120640,10.00
20211217,2025,10,155,22298843,7.93
20211217,2025,11,66,18533768,6.59
20211217,2025,12,15,7517000,2.67
20211217,2025,13,3,2036000,0.72
20211217,2025,14,10,8816000,3.13
20211217,2025,15,14,83617289,29.73
20211217,2025,16,0,0,0.00
20211217,2025,17,30459,281167262,100.00
20211217,2027,1,25662,5895662,0.29
20211217,2027,2,113625,232083332,11.55
20211217,2027,3,16147,127126850,6.32
20211217,2027,4,4879,61392964,3.05
20211217,2027,5,3054,56510932,2.81
20211217,2027,6,2510,63265759,3.14
20211217,2027,7,1111,39547926,1.96
20211217,2027,8,665,30624102,1.52
20211217,2027,9,1253,88661327,4.41
20211217,2027,10,449,62517814,3.11
20211217,2027,11,181,50293054,2.50
20211217,2027,12,74,35949254,1.78
20211217,2027,13,30,20791825,1.03
20211217,2027,14,22,19933686,0.99
20211217,2027,15,148,1113871366,55.45
20211217,2027,16,0,0,0.00
20211217,2027,17,169810,2008465853,100.00
20211217,2028,1,13582,1476388,0.45
20211217,2028,2,11426,22716459,6.97
20211217,2028,3,1342,10753932,3.30
20211217,2028,4,359,4672625,1.43
20211217,2028,5,224,4216862,1.29
20211217,2028,6,171,4482806,1.37
20211217,2028,7,61,2224474,0.68
20211217,2028,8,57,2682741,0.82
20211217,2028,9,63,4624126,1.41
20211217,2028,10,22,3063903,0.94
20211217,2028,11,21,5755334,1.76
20211217,2028,12,3,1400000,0.42
20211217,2028,13,4,2902370,0.89
20211217,2028,14,2,1648000,0.50
20211217,2028,15,17,253094780,77.70
20211217,2028,16,0,0,0.00
20211217,2028,17,27354,325714800,100.00
20211217,2029,1,4155,415160,0.12
20211217,2029,2,11530,23871473,7.43
20211217,2029,3,1679,13794771,4.29
20211217,2029,4,430,5568604,1.73
20211217,2029,5,331,6220974,1.93
20211217,2029,6,249,6478121,2.01
20211217,2029,7,109,3989386,1.24
20211217,2029,8,79,3759715,1.17
20211217,2029,9,139,9873444,3.07
20211217,2029,10,46,6567027,2.04
20211217,2029,11,24,6990134,2.17
20211217,2029,12,14,7211000,2.24
20211217,2029,13,2,1362000,0.42
20211217,2029,14,1,911000,0.28
20211217,2029,15,11,224167191,69.79
20211217,2029,16,0,0,0.00
20211217,2029,17,18799,321180000,100.00
20211217,2030,1,18898,1230887,0.43
20211217,2030,2,26402,54285786,19.35
20211217,2030,3,3718,30045812,10.71
20211217,2030,4,962,12348901,4.40
20211217,2030,5,621,11586918,4.13
20211217,2030,6,487,12540942,4.47
20211217,2030,7,242,8682147,3.09
20211217,2030,8,151,7110610,2.53
20211217,2030,9,204,14839256,5.28
20211217,2030,10,81,11007371,3.92
20211217,2030,11,30,8239733,2.93
20211217,2030,12,15,7294508,2.60
20211217,2030,13,6,4208384,1.50
20211217,2030,14,5,4399559,1.56
20211217,2030,15,17,92705213,33.04
20211217,2030,16,0,0,0.00
20211217,2030,17,51839,280526027,100.00
20211217,2031,1,24085,1350323,0.42
20211217,2031,2,23527,46796906,14.57
20211217,2031,3,3233,25754940,8.01
20211217,2031,4,844,10773275,3.35
20211217,2031,5,554,10369398,3.22
20211217,2031,6,438,11343720,3.53
20211217,2031,7,234,8444659,2.62
20211217,2031,8,118,5503182,1.71
20211217,2031,9,221,16235876,5.05
20211217,2031,10,70,10162839,3.16
20211217,2031,11,41,11567917,3.60
20211217,2031,12,22,10866273,3.38
20211217,2031,13,7,4808628,1.49
20211217,2031,14,7,6240619,1.94
20211217,2031,15,33,140927786,43.88
20211217,2031,16,0,0,0.00
20211217,2031,17,53434,321146341,100.00
20211217,2032,1,3839,536223,0.41
20211217,2032,2,9419,19109044,14.64
20211217,2032,3,1271,10184195,7.80
20211217,2032,4,325,4165957,3.19
20211217,2032,5,209,3899127,2.98
20211217,2032,6,134,3472974,2.66
20211217,2032,7,46,1657666,1.27
20211217,2032,8,37,1703266,1.30
20211217,2032,9,67,4922466,3.77
20211217,2032,10,43,6053958,4.63
20211217,2032,11,17,4678226,3.58
20211217,2032,12,10,4972012,3.80
20211217,2032,13,6,4248266,3.25
20211217,2032,14,1,849000,0.65
20211217,2032,15,13,60069165,46.02
20211217,2032,16,0,0,0.00
20211217,2032,17,15437,130521545,100.00
20211217,2033,1,2751,323576,0.40
20211217,2033,2,5083,10212508,12.65
20211217,2033,3,606,5043925,6.25
20211217,2033,4,127,1645470,2.03
20211217,2033,5,106,1996821,2.47
20211217,2033,6,56,1505574,1.86
20211217,2033,7,18,642620,0.79
20211217,2033,8,20,922518,1.14
20211217,2033,9,35,2551831,3.16
20211217,2033,10,14,1873140,2.32
20211217,2033,11,9,2525970,3.13
20211217,2033,12,1,500000,0.61
20211217,2033,13,0,0,0.00
20211217,2033,14,8,7343990,9.10
20211217,2033,15,12,43606593,54.03
20211217,2033,16,0,0,0.00
20211217,2033,17,8846,80694536,100.00
20211217,2034,1,8112,2146272,0.48
20211217,2034,2,29041,59938242,13.48
20211217,2034,3,4816,37360073,8.40
20211217,2034,4,1609,19958195,4.48
20211217,2034,5,860,15743615,3.54
20211217,2034,6,737,18472713,4.15
20211217,2034,7,297,10424067,2.34
20211217,2034,8,197,9116457,2.05
